Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Spali,Q2/2015,41434608.00,22597941.00,1716553.00,18168239.00,5153775.00,3788111.00,1399246.00,1365664.00,965270.00,0.56,-2003268.00,-77166.00,1856761.00,-223673.00,30.76,17.77,37.65,18.73,26.50,1.24,20.88,3.58,0.04,53.37,0.60,0.40,916.18,6547.21,0.06,8.86,41.19,875.05,2.28,2015Q2
Spali,Q3/2015,42639974.00,23653996.00,1716553.00,18373978.00,4800514.00,3419898.00,1415834.00,1380616.00,1024091.00,0.60,-2593502.00,-133900.00,2473443.00,-253959.00,26.45,15.42,38.74,21.33,28.76,1.29,19.02,3.63,0.04,48.54,0.55,0.37,976.87,3557.02,0.10,7.73,47.21,929.76,2.32,2015Q3
Spali,Q4/2015,47287193.94,26837163.66,1716553.25,19831453.77,6538270.92,4620540.78,1952540.63,1917730.14,1456219.87,0.84,-5013539.47,-340782.69,5509672.42,155350.26,23.34,13.99,37.80,22.27,29.33,1.35,25.50,4.23,0.08,45.79,0.50,0.35,1040.05,2249.90,0.16,7.93,46.05,994.16,2.38,2015Q4
Spali,Q1/2016,47566793.00,25748590.00,1716553.00,21239081.00,6274892.00,4427262.00,1887467.00,1847630.00,1396648.00,0.81,1284550.00,-13294.00,-1260499.00,10757.00,24.49,15.01,38.57,22.26,29.44,1.21,25.56,4.43,0.08,53.50,0.52,0.36,1011.33,2734.61,0.13,8.18,44.60,966.87,2.24,2016Q1
Spali,Q2/2016,47386378.00,24953393.00,1716553.00,21807131.00,6427141.00,4507677.00,1959202.00,1919464.00,1435195.00,0.84,2094540.00,-341585.00,-2313684.00,-560729.00,26.58,15.91,38.72,22.33,29.86,1.14,22.01,3.79,0.03,54.85,0.54,0.37,995.11,1409.12,0.26,8.54,42.72,952.64,2.17,2016Q2
Spali,Q3/2016,49697410.00,27286036.00,1716553.00,21770010.00,4646818.00,3481679.00,1199279.00,1165139.00,847809.00,0.49,1485706.00,-728349.00,-1099468.00,-342111.00,25.59,14.84,37.73,18.24,25.07,1.25,16.34,3.62,0.04,54.50,0.52,0.35,1034.23,1538.02,0.24,7.93,46.02,988.44,2.28,2016Q3
Spali,Q4/2016,51679591.80,28067565.88,1716553.25,22945587.28,6275809.48,4631459.63,1693629.60,1644349.84,1206875.20,0.71,1340475.52,-833286.50,-731965.88,-224776.87,22.85,13.29,37.05,19.23,26.20,1.22,19.69,3.08,0.04,54.44,0.48,0.33,1120.70,1534.06,0.24,7.51,48.62,1072.32,2.25,2016Q4
Spali,Q1/2017,53425287.00,29145248.00,1716553.00,23636697.00,3803900.00,2921355.00,920841.00,882545.00,686507.00,0.40,-517930.00,-217356.00,751965.00,16679.00,18.61,11.11,38.43,18.05,23.20,1.23,10.72,3.21,0.05,48.91,0.42,0.29,1278.95,1536.83,0.24,7.04,51.87,1227.32,2.26,2017Q1
Spali,Q2/2017,53776988.00,29113223.00,1716553.00,24005483.00,6078793.00,4313462.00,1803917.00,1765331.00,1328352.00,0.77,965201.00,-225649.00,-107933.00,631619.00,17.77,10.91,38.17,21.85,29.04,1.21,18.78,3.19,0.09,46.83,0.41,0.28,1289.15,826.10,0.44,7.14,51.12,1238.47,2.24,2017Q2
Spali,Q3/2017,53281682.00,26522848.00,1716553.00,26087389.00,8187319.00,5436428.00,2787624.00,2750891.00,2094321.00,1.22,3160661.00,-441477.00,-2686835.00,32349.00,22.22,13.80,38.25,25.58,33.60,1.02,27.52,3.19,0.13,55.89,0.47,0.32,1128.43,1253.76,0.29,7.03,51.91,1076.82,2.04,2017Q3
Spali,Q4/2017,55701802.00,27321411.00,1716553.00,27682313.00,7719037.00,5755854.00,1992467.00,1963183.00,1702866.00,1.00,2612102.00,-423331.00,-2279665.00,-90894.00,22.96,13.83,38.31,22.06,25.43,0.99,27.47,3.01,0.10,60.44,0.48,0.32,1133.48,1190.54,0.31,7.82,46.69,1087.09,2.01,2017Q4
Spali,Q1/2018,56144681.00,26574708.00,1857585.00,28883084.00,4655597.00,3555230.00,1129375.00,1100367.00,870076.00,0.48,381514.00,-2718.00,-338859.00,39937.00,22.83,13.95,38.26,18.69,23.64,0.92,15.08,3.61,0.12,63.13,0.49,0.32,1124.43,1448.30,0.25,9.95,36.67,1088.01,1.94,2018Q1
Spali,Q2/2018,56980442.00,25881958.00,1917482.00,30402581.00,6502717.00,4885636.00,1646109.00,1617081.00,1222107.00,0.64,1288159.00,504028.00,-1086856.00,705331.00,21.65,13.52,37.81,18.79,24.87,0.85,23.61,4.18,0.14,64.94,0.49,0.33,1103.85,1563.97,0.23,8.57,42.58,1061.50,1.87,2018Q2
Spali,Q3/2018,56928589.00,24866373.00,2094384.00,31355958.00,5984603.00,4385619.00,1628459.00,1598984.00,1239419.00,0.60,2412368.00,131052.00,-2556226.00,-12806.00,17.53,11.50,39.07,20.71,26.72,0.79,26.05,3.81,0.07,60.72,0.45,0.31,1166.26,1619.92,0.23,7.51,48.61,1117.87,1.82,2018Q3
Spali,Q4/2018,57703774.00,22982094.00,2143079.00,33985776.00,8666617.00,5784791.00,2911253.00,2881826.00,2438817.00,1.19,5009043.00,-13725.00,-4387953.00,607365.00,18.71,12.79,35.81,28.14,33.25,0.68,43.85,3.70,0.12,64.19,0.46,0.31,1159.81,1159.54,0.31,9.22,39.60,1120.52,1.70,2018Q4
Spali,Q1/2019,57582576.00,21339990.00,2143079.00,35513291.00,6415069.00,4443922.00,2000125.00,1971147.00,1527363.00,0.71,1871253.00,228863.00,-1941257.00,158859.00,19.96,14.29,40.29,23.81,30.73,0.60,38.47,3.45,0.12,69.17,0.48,0.33,1102.89,1589.86,0.23,11.64,31.37,1071.75,1.62,2019Q1
Spali,Q2/2019,58275089.00,22637981.00,2143079.00,34893413.00,4477109.00,3432028.00,1074228.00,1045081.00,766150.00,0.36,1303533.00,241479.00,-1716898.00,-171886.00,18.29,13.04,36.88,17.11,23.34,0.65,18.69,3.11,0.09,64.61,0.44,0.30,1208.52,1502.88,0.24,8.81,41.45,1167.31,1.67,2019Q2
Spali,Q3/2019,58866306.00,22916228.00,2143079.00,35195846.00,5867973.00,4197522.00,1748342.00,1670451.00,1270175.00,0.59,1710546.00,283877.00,-2073093.00,-78670.00,18.04,13.10,39.01,21.65,28.47,0.65,28.16,3.03,0.09,65.10,0.44,0.30,1223.23,1444.70,0.25,8.80,41.50,1181.98,1.67,2019Q3
Spali,Q4/2019,60511440.00,22662315.00,2143079.00,37085999.00,7133995.00,5013829.00,2169999.00,2120166.00,1839070.00,0.86,2706116.00,198631.00,-3242686.00,-337939.00,15.20,11.54,40.42,25.78,29.72,0.61,31.81,3.15,0.08,62.03,0.41,0.27,1330.11,1089.21,0.34,7.32,49.85,1280.60,1.63,2019Q4
Spali,Q1/2020,63894957.00,27556089.00,2143079.00,35594320.00,3892370.00,2845354.00,1085305.00,1047016.00,749956.00,0.36,-1400412.00,-768768.00,2684980.00,515800.00,13.01,9.71,36.62,19.27,26.90,0.77,17.64,2.52,0.05,56.06,0.35,0.24,1515.21,410.19,0.89,7.47,48.87,1467.23,1.80,2020Q1
SPALI,2019,60511440.00,22662315.00,2143079.00,37085999.00,23957146.00,17135351.00,7007644.00,6821795.00,5402758.00,2.52,2706116.00,198631.00,-3242686.00,-337939.00,15.20,11.54,39.38,22.55,28.47,0.61,29.26,3.15,0.08,62.03,0.41,0.27,1330.11,1089.21,0.34,7.32,49.85,1280.60,1.63,2019
SPALI,2018,57703774.00,22982094.00,2143079.00,33985776.00,25809534.00,18556337.00,7370135.00,7253197.00,5770419.00,2.92,5009043.00,-13725.00,-4387953.00,607365.00,18.71,12.79,37.53,22.36,28.10,0.68,27.01,3.70,0.12,64.19,0.46,0.31,1159.81,1159.54,0.31,9.22,39.60,1120.52,1.70,2018
SPALI,2017,55701802.00,27321411.00,1716553.00,27682313.00,25789049.00,18365882.00,7566066.00,7423167.00,5812046.00,3.39,2612102.00,-423331.00,-2279665.00,-90894.00,22.96,13.83,38.27,22.54,28.78,0.99,21.35,3.01,0.10,60.44,0.48,0.32,1133.48,1190.54,0.31,7.82,46.69,1087.09,2.01,2017
SPALI,2016,51679591.80,28067565.88,1716553.25,22945587.28,23571280.48,16994697.63,6739577.60,6576582.84,4886527.20,2.85,1340475.52,-833286.50,-731965.88,-224776.87,22.85,13.29,38.04,20.73,27.90,1.22,20.92,3.08,0.04,54.44,0.48,0.33,1120.70,1534.06,0.24,7.51,48.62,1072.32,2.25,2016
SPALI,2015,47287193.94,26837163.66,1716553.25,19831453.77,21523164.92,15554454.78,6101181.63,5968710.14,4348724.87,2.53,-5013539.47,-340782.69,5509672.42,155350.26,23.34,13.99,37.60,20.20,27.73,1.35,21.55,4.23,0.08,45.79,0.50,0.35,1040.05,2249.90,0.16,7.93,46.05,994.16,2.38,2015
Thana,Q1/2015,1373849.00,949695.84,253212.00,403775.79,145040.66,152057.53,-5684.27,-7016.87,-14554.10,-0.06,-90907.27,-2419.99,99696.91,6369.65,0.06,2.55,32.30,-10.03,-4.84,2.35,-0.83,1.35,0.04,38.30,0.51,0.44,834.02,100942.64,0.00,10.04,36.36,797.66,3.40,2015Q1
Thana,Q2/2015,1280779.30,825548.16,253212.00,424329.02,287409.85,247832.01,40886.18,39577.84,20553.23,0.08,59395.81,-3816.60,-32073.44,23505.77,3.13,4.35,35.31,7.15,13.77,1.95,4.74,1.52,0.07,46.03,0.60,0.50,729.22,229440.99,0.00,11.51,31.72,697.51,3.02,2015Q2
Thana,Q3/2015,1269215.91,807926.86,253212.00,430836.98,210284.83,197821.99,13737.35,12462.83,7416.04,0.02,70317.10,926.55,-65979.09,5264.57,4.78,4.77,31.93,3.53,5.93,1.88,1.94,1.52,0.04,55.14,0.67,0.55,662.13,244321.46,0.00,16.28,22.42,639.71,2.95,2015Q3
Thana,Q4/2015,1238229.27,773048.60,253212.00,434728.60,204656.83,192965.60,12549.88,11691.22,3891.61,0.02,117115.07,-5085.59,-104370.93,7658.54,4.06,4.50,32.23,1.90,5.71,1.78,1.83,1.53,0.05,51.48,0.67,0.56,651.76,1673.47,0.22,12.73,28.67,623.31,2.85,2015Q4
Thana,Q1/2016,1393643.50,923614.10,253212.00,441127.91,206547.92,194718.70,13172.32,11829.22,6399.31,0.03,-112623.43,-5153.12,119653.06,1876.51,9.06,5.46,33.28,3.10,5.73,2.09,2.47,1.44,0.04,54.57,0.66,0.53,693.59,258275.43,0.00,12.52,29.16,664.44,3.16,2016Q1
Thana,Q2/2016,1427660.85,984384.15,253212.00,415449.92,136778.61,140474.18,-2277.26,-3695.57,-5421.02,-0.02,-144682.18,-10356.05,141093.77,-13944.46,2.93,2.38,34.94,-3.96,-2.70,2.37,-0.93,1.38,0.02,38.50,0.56,0.44,825.40,0.00,0.00,9.33,39.14,786.26,3.44,2016Q2
Thana,Q3/2016,1463410.62,1011802.45,253212.00,422737.96,218478.63,202428.68,17442.82,16049.95,7288.04,0.03,-134546.49,-5414.86,135383.48,-4577.87,2.85,2.63,33.01,3.34,7.35,2.39,3.98,1.40,0.03,48.50,0.56,0.45,812.25,0.00,0.00,8.83,41.34,770.91,3.46,2016Q3
Thana,Q4/2016,1469018.77,1008474.52,253212.00,432016.41,228288.19,212025.74,17538.87,16262.44,9278.45,0.04,-102642.65,-3903.80,99465.45,-7081.00,4.05,2.99,29.72,4.06,7.12,2.33,3.31,1.43,0.03,52.54,0.58,0.47,784.29,0.00,0.00,7.51,48.61,735.68,3.40,2016Q4
Thana,Q1/2017,1411334.89,935145.39,253212.00,448612.64,268191.75,242484.04,26993.59,25707.72,16596.23,0.07,72357.66,-2942.06,-70360.19,-944.59,6.24,3.87,31.62,6.19,9.59,2.08,5.08,1.61,0.04,55.80,0.61,0.46,789.85,144.70,2.52,6.52,55.98,736.39,3.15,2017Q1
Thana,Q2/2017,1340946.77,862838.24,253212.00,449851.35,178227.79,170385.51,9170.84,7842.27,1238.71,0.00,106477.35,-392.35,-123601.15,-17516.15,7.95,4.76,33.21,0.70,4.40,1.92,1.56,1.55,0.04,48.95,0.65,0.51,717.97,89.76,4.07,7.80,46.79,675.25,2.98,2017Q2
Thana,Q3/2017,1258502.31,766080.36,253212.00,463267.86,216077.61,192459.31,24976.91,23618.29,13416.51,0.05,217017.02,-1150.93,-224556.85,-8690.76,9.15,5.35,31.98,6.21,10.93,1.65,5.11,1.64,0.06,51.53,0.65,0.52,703.02,82.67,4.42,7.69,47.49,659.94,2.72,2017Q3
Thana,Q4/2017,1179348.21,686824.16,253212.00,464336.99,174879.36,167587.33,8660.68,7292.04,2582.84,0.01,310654.66,972.72,-317018.49,-5391.11,7.55,4.82,31.82,1.48,4.17,1.48,1.36,1.73,0.05,51.16,0.63,0.49,745.29,244.94,1.49,6.18,59.09,687.69,2.54,2017Q4
Thana,Q1/2018,1147262.04,656997.85,253212.00,463245.92,149362.13,146369.83,4378.59,2992.30,-1091.07,0.00,63890.45,-3752.43,-58717.43,1420.59,3.54,3.21,32.67,-0.73,2.00,1.42,0.61,1.82,0.06,43.41,0.56,0.42,877.03,72.33,5.05,4.24,86.13,795.94,2.48,2018Q1
Thana,Q2/2018,1093249.34,601467.09,253212.00,465987.26,147394.91,140705.76,8102.84,6689.15,2741.34,0.01,111308.56,-313.87,-106165.85,4828.85,3.85,3.28,32.96,1.86,4.54,1.29,1.44,1.88,0.08,44.81,0.56,0.44,834.78,41.01,8.90,5.14,70.97,772.71,2.35,2018Q2
Thana,Q3/2018,1025213.28,541907.08,253212.00,458084.28,132092.00,138077.04,-4594.33,-5985.03,-7902.98,-0.03,152546.45,6208.45,-164125.25,-5370.35,-0.80,0.96,27.67,-5.98,-4.53,1.18,-1.28,2.00,0.07,42.62,0.53,0.42,865.95,33.06,11.04,4.97,73.37,803.62,2.24,2018Q3
Thana,Q4/2018,982176.37,510810.33,253212.00,446794.39,127831.87,137743.88,-8558.80,-9911.99,-11289.89,-0.05,196685.80,8019.22,-216066.78,-11361.75,-3.85,-0.58,28.04,-8.83,-7.75,1.14,-2.06,1.96,0.06,42.82,0.52,0.42,865.12,50.20,7.27,4.37,83.49,788.89,2.20,2018Q4
Thana,Q1/2019,933187.47,460772.56,253212.00,448445.59,137538.02,130443.24,8278.16,7094.78,1651.19,0.01,56317.90,-3233.60,-50985.69,2098.61,-3.25,-0.20,33.50,1.20,5.16,1.03,1.46,2.07,0.07,43.44,0.52,0.43,841.84,50.56,7.22,3.90,93.53,755.52,2.08,2019Q1
Thana,Q2/2019,915946.38,464727.83,253212.00,428144.58,50649.06,72475.26,-20721.30,-21826.20,-20301.00,-0.08,33235.70,-2127.71,-34645.18,-3537.20,-8.46,-3.05,23.31,-40.08,-43.09,1.09,-4.35,1.98,0.05,39.79,0.45,0.38,959.30,33.61,10.86,3.97,92.01,878.16,2.14,2019Q2
Thana,Q3/2019,836909.24,401612.23,253212.00,413550.69,130393.21,141209.39,-9805.64,-10816.18,-14593.89,-0.06,102434.04,-1337.40,-100062.54,1034.10,-10.22,-3.81,22.46,-11.19,-8.30,0.97,-2.12,2.12,0.08,44.89,0.48,0.42,865.93,30.17,12.10,4.40,82.91,795.11,2.02,2019Q3
Thana,Q4/2019,836084.76,429413.07,253212.00,386061.35,74907.05,91021.27,-15119.69,-16114.22,-27489.34,-0.11,92075.75,-898.95,-95283.13,-4106.34,-14.58,-4.58,-2.69,-36.70,-21.51,1.11,-3.68,1.72,0.20,44.53,0.43,0.43,846.85,8.85,41.25,3.52,103.69,784.41,2.17,2019Q4
Thana,Q1/2020,800373.02,402706.62,253212.00,377632.45,65962.23,71104.22,-3992.45,-5141.99,-8428.90,-0.03,61139.36,-29087.37,-27929.57,4122.43,-17.14,-6.22,33.71,-12.78,-7.80,1.07,-1.33,1.89,0.08,40.76,0.37,0.38,963.34,21.85,16.70,3.22,113.47,866.57,2.12,2020Q1
THANA,2019,836084.76,429413.07,253212.00,386061.35,393487.33,435149.16,-37368.47,-41661.82,-60733.04,-0.24,92075.75,-898.95,-95283.13,-4106.34,-14.58,-4.58,21.69,-15.43,-10.59,1.11,-2.15,1.72,0.20,44.53,0.43,0.43,846.85,8.85,41.25,3.52,103.69,784.41,2.17,2019
THANA,2018,982176.37,510810.33,253212.00,446794.39,556680.92,562896.51,-671.71,-6215.58,-17542.60,-0.07,196685.80,8019.22,-216066.78,-11361.75,-3.85,-0.58,30.50,-3.15,-1.12,1.14,-0.33,1.96,0.06,42.82,0.52,0.42,865.12,50.20,7.27,4.37,83.49,788.89,2.20,2018
THANA,2017,1179348.21,686824.16,253212.00,464336.99,836753.37,772916.19,69178.88,63837.18,33834.29,0.13,310654.66,972.72,-317018.49,-5391.11,7.55,4.82,32.09,4.04,7.63,1.48,3.28,1.73,0.05,51.16,0.63,0.49,745.29,244.94,1.49,6.18,59.09,687.69,2.54,2017
THANA,2016,1469018.77,1008474.52,253212.00,432016.41,790093.34,749647.30,45876.75,40446.04,17544.77,0.07,-102642.65,-3903.80,99465.45,-7081.00,4.05,2.99,32.46,2.22,5.12,2.33,2.28,1.43,0.03,52.54,0.58,0.47,784.29,0.00,0.00,7.51,48.61,735.68,3.40,2016
THANA,2015,1238229.27,773048.60,253212.00,434728.60,847392.17,790677.14,61489.15,56715.03,17306.78,0.07,117115.07,-5085.59,-104370.93,7658.54,4.06,4.50,33.22,2.04,6.69,1.78,1.92,1.53,0.05,51.48,0.67,0.56,651.76,1673.47,0.22,12.73,28.67,623.31,2.85,2015
Title,Q4/2017,969589.22,444563.30,200000.00,525025.91,68582.89,63821.17,7250.84,4761.72,4936.29,0.00,173960.92,-168909.60,195041.88,200093.20,10.80,7.25,40.29,7.20,6.94,0.85,10.73,1.78,0.61,6.04,0.40,0.45,805.22,0.00,0.00,14.73,24.77,780.45,1.85,2017Q4
Title,Q1/2018,1166055.00,627963.00,200000.00,538092.00,85673.00,69293.00,18908.00,16380.00,13066.00,0.03,69189.00,-196.00,23721.00,92714.00,8.15,4.91,42.66,15.25,19.12,1.17,180.00,1.70,0.63,6.53,0.27,0.39,927.65,0.00,0.00,7.13,51.19,876.46,2.17,2018Q1
Title,Q2/2018,1479799.00,935033.00,220000.00,544766.00,80693.00,69543.00,13667.00,11150.00,8896.00,0.02,131186.00,-184616.00,119941.00,66511.00,11.48,5.40,43.29,11.02,13.82,1.72,1238.89,1.40,0.42,7.15,0.33,0.45,805.06,0.00,0.00,8.02,45.51,759.55,2.72,2018Q2
Title,Q3/2018,1605290.00,1053034.00,220000.00,552256.00,79435.00,69778.00,12220.00,9657.00,7492.00,0.02,174000.00,-213355.00,117219.00,77864.00,8.38,3.71,40.11,9.43,12.16,1.91,1931.40,1.32,0.37,6.72,0.28,0.39,940.72,5781.99,0.06,10.84,33.66,907.12,2.91,2018Q3
Title,Q4/2018,1754605.53,1203590.38,219999.52,551015.15,78327.72,79695.60,1054.72,-1367.88,-1240.59,-0.01,184222.30,-350890.55,183306.03,16637.79,5.24,2.63,37.67,-1.58,-1.75,2.18,-888.23,1.22,0.27,7.25,0.24,0.34,1062.07,3568.79,0.10,12.09,30.19,1031.98,3.18,2018Q4
Title,Q1/2019,1385103.00,719350.00,220000.00,665753.00,526259.00,379885.00,148174.00,146374.00,114738.00,0.26,150227.00,-9552.00,-270793.00,-130118.00,21.58,13.00,33.73,21.80,27.81,1.08,85.15,1.05,0.17,14.88,0.60,1.03,355.87,32565.47,0.01,18.44,19.79,336.09,2.08,2019Q1
Title,Q2/2019,1221068.00,508595.00,330000.00,712473.00,357580.00,274551.00,84888.00,83029.00,64404.00,0.10,186990.00,-45798.00,-288551.00,-147359.00,29.49,17.60,33.51,18.01,23.22,0.71,83029.00,1.20,0.21,19.45,0.77,1.41,258.02,15896.66,0.02,27.63,13.21,244.83,1.71,2019Q2
Title,Q3/2019,1098831.00,351859.00,330000.00,746972.00,225148.00,175645.00,51553.00,49503.00,39267.00,0.06,172538.00,-55344.00,-293358.00,-176164.00,33.43,20.53,35.66,17.44,21.99,0.47,0.00,1.38,0.23,21.65,0.88,1.63,223.68,5617.75,0.06,48.11,7.59,216.16,1.47,2019Q3
Title,Q4/2019,1151811.55,392303.98,329999.26,759507.57,185228.27,164055.17,23265.77,21173.10,15913.18,0.03,129237.36,-64033.64,-141768.23,-76564.52,35.76,20.65,120.95,8.59,11.43,0.52,55.99,1.52,0.47,23.09,0.89,1.31,278.85,4173.02,0.09,46.22,7.90,271.04,1.52,2019Q4
Title,Q1/2020,1240832.00,478823.00,330000.00,762009.00,73098.00,68274.00,7220.00,4824.00,2501.00,0.00,-49961.00,-3869.00,98330.00,44500.00,17.10,12.07,52.60,3.42,6.60,0.63,3.23,1.84,0.62,13.17,0.64,0.83,441.54,35959.34,0.01,17.08,21.37,420.18,1.63,2020Q1
TITLE,2019,1151811.55,392303.98,329999.26,759507.57,1294215.27,994138.17,307878.77,300077.10,234321.18,0.36,129237.36,-64033.64,-141768.23,-76564.52,35.76,20.65,46.33,18.11,23.19,0.52,143.02,1.52,0.47,23.09,0.89,1.31,278.85,4173.02,0.09,46.22,7.90,271.04,1.52,2019
TITLE,2018,1754605.53,1203590.38,219999.52,551015.15,324127.72,288307.60,45850.72,35820.12,28211.41,0.06,184222.30,-350890.55,183306.03,16637.79,5.24,2.63,40.99,8.70,11.05,2.18,336.21,1.22,0.27,7.25,0.24,0.34,1062.07,3568.79,0.10,12.09,30.19,1031.98,3.18,2018
TITLE,2017,969589.22,444563.30,200000.00,525025.91,301221.89,246958.17,63979.84,54263.72,40884.29,0.13,173960.92,-168909.60,195041.88,200093.20,10.80,7.25,44.43,13.57,18.01,0.85,9.83,1.78,0.61,6.04,0.40,0.45,805.22,0.00,0.00,14.73,24.77,780.45,1.85,2017
Uv,Q1/2015,31494373.00,20990507.00,1911927.00,7288500.00,2746553.00,2473129.00,390714.00,273424.00,89388.00,0.05,13547.00,-250471.00,89782.00,-147142.00,6.75,4.23,26.28,3.25,9.96,2.88,2.53,1.78,0.06,4.73,0.40,0.61,593.51,31.40,11.62,11.15,32.73,572.40,4.32,2015Q1
Uv,Q2/2015,31094840.00,20556029.00,1911927.00,7290532.00,3402673.00,3061894.00,459257.00,340779.00,145424.00,0.08,1356149.00,-566752.00,-812042.00,-22645.00,6.42,3.83,25.99,4.27,10.02,2.82,3.43,1.50,0.06,5.32,0.47,0.74,491.44,40.01,9.12,8.96,40.75,459.82,4.27,2015Q2
Uv,Q3/2015,31529853.00,20676827.00,1911927.00,7510728.00,3221872.00,2834053.00,509851.00,387819.00,168672.00,0.09,2287048.00,-1233110.00,-1151869.00,-97931.00,7.74,4.66,29.72,5.24,12.04,2.75,3.75,1.39,0.05,5.58,0.48,0.72,504.35,42.29,8.63,6.74,54.14,458.84,4.20,2015Q3
Uv,Q4/2015,32222674.09,21089630.44,1911926.54,7688922.48,4086786.37,3624143.58,580618.13,462642.79,190734.31,0.10,3121296.05,-1896973.77,-1290319.00,-65996.72,8.48,4.88,30.45,4.67,11.32,2.74,4.79,1.40,0.05,5.56,0.43,0.56,650.70,40.31,9.06,6.72,54.31,605.45,4.19,2015Q4
Uv,Q1/2016,40179332.00,23725230.00,1911927.00,8377051.00,3720049.00,3351333.00,491085.00,368716.00,114330.00,0.06,9486514.00,-2475603.00,-2063209.00,4947702.00,8.37,4.57,29.36,3.07,9.91,2.83,4.85,2.53,0.60,6.20,0.40,0.58,624.21,52.22,6.99,7.60,48.01,583.19,4.80,2016Q1
Uv,Q2/2016,36542134.00,20186053.00,1911927.00,8324303.00,3995427.00,3573798.00,581586.00,421629.00,157565.00,0.08,9307351.00,-2903218.00,-5654930.00,749203.00,8.56,5.09,27.55,3.94,10.55,2.42,12.80,3.11,0.22,6.06,0.44,0.61,599.82,50.05,7.29,6.67,54.75,552.36,4.39,2016Q2
Uv,Q3/2016,36826344.00,19693035.00,1911927.00,8876741.00,5220706.00,4292913.00,1113617.00,927793.00,552438.00,0.29,10117584.00,-3647739.00,-6012560.00,457285.00,12.39,6.38,32.99,10.58,17.77,2.22,25.47,3.27,0.21,6.68,0.50,0.68,539.08,44.82,8.14,5.74,63.54,483.69,4.15,2016Q3
Uv,Q4/2016,38896687.03,21378403.42,1911926.54,9126598.87,4439016.19,3893111.38,740650.65,545904.81,251356.65,0.13,8294732.02,-3779099.48,-4150656.19,364976.35,12.79,6.37,31.79,5.66,12.30,2.34,14.23,3.49,0.17,6.52,0.49,0.65,563.78,52.35,6.97,6.87,53.11,517.64,4.26,2016Q4
Uv,Q1/2017,38947309.00,20832737.00,1911927.00,9545549.00,4390847.00,3626169.00,943970.00,764678.00,418949.00,0.22,853292.00,-353205.00,-360763.00,139324.00,15.40,6.72,32.65,9.54,17.42,2.18,15.90,3.71,0.20,7.05,0.46,0.67,546.91,65.54,5.57,7.42,49.16,503.32,4.08,2017Q1
Uv,Q2/2017,40584950.00,22811314.00,1911927.00,9362820.00,4331428.00,3772909.00,745063.00,558519.00,199656.00,0.10,-212797.00,-394694.00,1033494.00,426003.00,16.08,7.25,28.34,4.61,12.89,2.44,11.79,4.75,0.34,6.92,0.48,0.64,566.45,44.47,8.21,6.39,57.11,517.55,4.33,2017Q2
Uv,Q3/2017,41649751.00,23372181.00,1911927.00,9577924.00,4654233.83,3990897.32,848922.75,663336.51,282549.86,0.15,1153499.61,-812333.57,565654.66,906820.69,11.58,6.09,29.96,6.07,14.25,2.44,11.86,4.98,0.45,6.47,0.44,0.57,636.79,33.67,10.84,4.60,79.30,568.33,4.35,2017Q3
Uv,Q4/2017,43446822.00,24454247.00,1911927.00,9920105.00,5717382.00,4809231.00,1088784.00,908151.00,342181.00,0.18,-1176710.00,-374046.00,2039777.00,489021.00,11.90,6.62,29.65,5.98,15.88,2.47,29.28,4.31,0.31,6.99,0.45,0.57,641.47,28.55,12.79,4.79,76.16,578.10,4.38,2017Q4
Uv,Q1/2018,46341315.00,27619148.00,1911927.00,9721018.00,4849462.00,4157419.00,871037.00,692043.00,221537.00,0.12,-2297512.00,-162002.00,2417029.00,-42485.00,11.58,6.30,31.30,4.57,14.27,2.84,17.07,3.95,0.25,7.12,0.43,0.51,715.75,29.88,12.22,4.76,76.63,651.34,4.77,2018Q1
Uv,Q2/2018,48926435.00,29680643.00,1911927.00,9944397.00,5013225.00,4312132.00,883398.00,701093.00,227045.00,0.12,-2757163.00,-588461.00,3939493.00,593869.00,10.79,6.06,30.70,4.53,13.98,2.98,20.11,3.77,0.29,6.68,0.41,0.49,745.59,34.25,10.66,4.36,83.69,672.56,4.92,2018Q2
Uv,Q3/2018,51794263.80,31905394.43,1911926.54,10169115.41,5496763.61,4794636.51,884731.34,702127.10,214873.24,0.12,-4556812.02,-822362.48,5630453.40,251278.89,10.19,6.43,30.25,3.91,12.77,3.14,18.84,3.30,0.19,6.81,0.45,0.55,668.93,38.86,9.39,4.63,78.79,599.53,5.09,2018Q3
